#time	SFR	[Msun/yr]
2.5	0.0000e+00
7.5	0.0000e+00
12.5	0.0000e+00
17.5	1.6106e-04
22.5	1.4404e-01
27.5	5.1488e-01
32.5	9.1288e-01
37.5	1.0922e+00
42.5	1.3178e+00
47.5	1.8000e+00
52.5	1.6265e+00
57.5	1.9096e+00
62.5	2.1203e+00
67.5	1.9042e+00
72.5	1.5304e+00
77.5	1.3918e+00
82.5	1.3230e+00
87.5	1.1041e+00
92.5	9.8748e-01
97.5	9.1869e-01
102.5	8.1299e-01
107.5	7.8707e-01
112.5	9.2211e-01
117.5	1.1593e+00
122.5	1.4068e+00
127.5	1.5615e+00
132.5	1.6667e+00
137.5	1.6553e+00
142.5	1.5565e+00
147.5	1.6605e+00
152.5	1.6054e+00
157.5	1.6049e+00
162.5	1.5780e+00
167.5	1.6862e+00
172.5	1.6368e+00
177.5	1.6563e+00
182.5	1.6477e+00
187.5	1.7335e+00
192.5	1.7859e+00
197.5	1.9238e+00
202.5	1.8794e+00
207.5	1.8846e+00
212.5	1.8711e+00
217.5	2.0097e+00
222.5	2.0450e+00
227.5	2.1965e+00
232.5	2.2262e+00
237.5	2.3369e+00
242.5	2.3020e+00
247.5	2.3246e+00
252.5	2.1783e+00
257.5	2.2227e+00
262.5	2.1804e+00
267.5	2.3512e+00
272.5	2.4965e+00
277.5	2.4680e+00
282.5	2.4615e+00
287.5	2.3284e+00
292.5	2.3321e+00
297.5	2.1827e+00
302.5	2.2160e+00
307.5	2.0896e+00
312.5	2.1034e+00
317.5	2.0800e+00
322.5	2.3742e+00
327.5	2.6185e+00
332.5	2.5031e+00
337.5	2.0390e+00
342.5	1.5464e+00
347.5	1.3198e+00
352.5	1.1723e+00
357.5	1.0895e+00
362.5	1.1924e+00
367.5	1.2247e+00
372.5	1.2973e+00
377.5	1.3026e+00
382.5	1.3445e+00
387.5	1.3530e+00
392.5	1.3833e+00
397.5	1.4722e+00
402.5	1.5437e+00
407.5	1.5965e+00
412.5	1.6406e+00
417.5	1.6559e+00
422.5	1.5521e+00
427.5	1.4667e+00
432.5	1.4158e+00
437.5	1.3331e+00
442.5	1.3402e+00
447.5	1.4671e+00
452.5	1.6615e+00
457.5	1.6663e+00
462.5	1.6092e+00
467.5	1.5643e+00
472.5	1.5165e+00
477.5	1.4830e+00
482.5	1.5418e+00
487.5	1.5967e+00
492.5	1.4522e+00
497.5	1.4498e+00
502.5	1.4951e+00
507.5	1.4807e+00
512.5	1.5894e+00
517.5	1.7002e+00
522.5	1.7872e+00
527.5	1.8999e+00
532.5	1.8754e+00
537.5	1.8424e+00
542.5	1.7676e+00
547.5	1.6270e+00
552.5	1.5421e+00
557.5	1.5490e+00
562.5	1.5726e+00
567.5	1.4984e+00
572.5	1.4888e+00
577.5	1.4512e+00
582.5	1.4157e+00
587.5	1.4392e+00
592.5	1.4891e+00
597.5	1.4355e+00
602.5	1.3700e+00
607.5	1.4045e+00
612.5	1.3604e+00
617.5	1.2283e+00
622.5	1.1752e+00
627.5	1.0935e+00
632.5	1.0224e+00
637.5	1.1279e+00
642.5	1.2120e+00
647.5	1.1921e+00
652.5	1.1658e+00
657.5	1.1902e+00
662.5	1.2553e+00
667.5	1.4083e+00
672.5	1.4593e+00
677.5	1.3623e+00
682.5	1.2762e+00
687.5	1.1545e+00
692.5	1.1203e+00
697.5	1.0662e+00
702.5	1.0432e+00
707.5	9.9550e-01
712.5	1.0155e+00
717.5	9.6497e-01
722.5	9.9489e-01
727.5	8.7781e-01
732.5	8.8784e-01
737.5	8.2745e-01
742.5	8.6483e-01
747.5	8.7297e-01
752.5	8.0156e-01
757.5	7.3355e-01
762.5	6.9356e-01
767.5	7.0730e-01
772.5	8.0469e-01
777.5	9.6837e-01
782.5	9.2928e-01
787.5	7.9294e-01
792.5	6.9904e-01
797.5	6.8105e-01
802.5	6.6497e-01
807.5	4.3512e-01
812.5	3.3032e-01
817.5	2.8975e-01
822.5	2.7162e-01
827.5	2.8590e-01
832.5	2.9940e-01
837.5	3.0581e-01
842.5	2.7601e-01
847.5	1.9064e-01
852.5	1.7517e-01
857.5	1.5535e-01
862.5	1.4836e-01
867.5	1.4105e-01
872.5	1.2859e-01
877.5	1.5248e-01
882.5	2.0152e-01
887.5	1.2565e-01
892.5	9.9335e-02
897.5	6.7138e-02
902.5	3.8602e-02
907.5	3.4351e-02
912.5	2.8922e-02
917.5	3.1187e-02
922.5	1.8384e-02
927.5	1.7594e-02
932.5	1.8155e-02
937.5	1.7218e-02
942.5	1.4348e-02
947.5	1.0701e-02
952.5	8.6504e-03
957.5	4.3310e-03
962.5	7.2593e-04
967.5	7.3521e-04
972.5	0.0000e+00
977.5	0.0000e+00
982.5	0.0000e+00
987.5	0.0000e+00
992.5	0.0000e+00
997.5	0.0000e+00
