#time	SFR	[Msun/yr]
2.5	0.0000e+00
7.5	0.0000e+00
12.5	0.0000e+00
17.5	1.6106e-04
22.5	1.4404e-01
27.5	5.1488e-01
32.5	9.1288e-01
37.5	1.0923e+00
42.5	1.3177e+00
47.5	1.7997e+00
52.5	1.6262e+00
57.5	1.9094e+00
62.5	2.1199e+00
67.5	1.9042e+00
72.5	1.5297e+00
77.5	1.3918e+00
82.5	1.3233e+00
87.5	1.1043e+00
92.5	9.8869e-01
97.5	9.1815e-01
102.5	8.1361e-01
107.5	7.8906e-01
112.5	9.2347e-01
117.5	1.1611e+00
122.5	1.4067e+00
127.5	1.5633e+00
132.5	1.6711e+00
137.5	1.6580e+00
142.5	1.5581e+00
147.5	1.6641e+00
152.5	1.6077e+00
157.5	1.6056e+00
162.5	1.5785e+00
167.5	1.6849e+00
172.5	1.6347e+00
177.5	1.6568e+00
182.5	1.6469e+00
187.5	1.7335e+00
192.5	1.7850e+00
197.5	1.9213e+00
202.5	1.8782e+00
207.5	1.8855e+00
212.5	1.8701e+00
217.5	2.0090e+00
222.5	2.0435e+00
227.5	2.1965e+00
232.5	2.2248e+00
237.5	2.3350e+00
242.5	2.2995e+00
247.5	2.3224e+00
252.5	2.1777e+00
257.5	2.2217e+00
262.5	2.1793e+00
267.5	2.3397e+00
272.5	2.4712e+00
277.5	2.4824e+00
282.5	2.4812e+00
287.5	2.3267e+00
292.5	2.3010e+00
297.5	2.1742e+00
302.5	2.3200e+00
307.5	2.7259e+00
312.5	3.5257e+00
317.5	4.0439e+00
322.5	4.3645e+00
327.5	4.5080e+00
332.5	4.5063e+00
337.5	4.2771e+00
342.5	4.1235e+00
347.5	3.8440e+00
352.5	3.6504e+00
357.5	3.5404e+00
362.5	3.4195e+00
367.5	3.5540e+00
372.5	3.5039e+00
377.5	3.6068e+00
382.5	3.7840e+00
387.5	3.8272e+00
392.5	3.8730e+00
397.5	3.9564e+00
402.5	3.7407e+00
407.5	3.7737e+00
412.5	3.6767e+00
417.5	3.7576e+00
422.5	3.8193e+00
427.5	3.8250e+00
432.5	3.8944e+00
437.5	4.0180e+00
442.5	4.0713e+00
447.5	4.0954e+00
452.5	4.0174e+00
457.5	4.0248e+00
462.5	4.0702e+00
467.5	4.1698e+00
472.5	4.2533e+00
477.5	4.3256e+00
482.5	4.4699e+00
487.5	4.4214e+00
492.5	4.3744e+00
497.5	4.3697e+00
502.5	4.3850e+00
507.5	4.5161e+00
512.5	4.6232e+00
517.5	4.5435e+00
522.5	4.6678e+00
527.5	4.6992e+00
532.5	4.8114e+00
537.5	5.1220e+00
542.5	5.2069e+00
547.5	5.2303e+00
552.5	5.3870e+00
557.5	5.1306e+00
562.5	4.9641e+00
567.5	5.1961e+00
572.5	5.3134e+00
577.5	5.5281e+00
582.5	5.7376e+00
587.5	5.6087e+00
592.5	5.3533e+00
597.5	5.2549e+00
602.5	5.1859e+00
607.5	4.8340e+00
612.5	4.5351e+00
617.5	4.6465e+00
622.5	4.3193e+00
627.5	4.2411e+00
632.5	4.0900e+00
637.5	4.2144e+00
642.5	4.6283e+00
647.5	4.8474e+00
652.5	4.9393e+00
657.5	5.0507e+00
662.5	5.2510e+00
667.5	5.4873e+00
672.5	5.4649e+00
677.5	5.0746e+00
682.5	4.5705e+00
687.5	4.4144e+00
692.5	4.5896e+00
697.5	4.9776e+00
702.5	5.3356e+00
707.5	5.1035e+00
712.5	5.1265e+00
717.5	4.9060e+00
722.5	4.5983e+00
727.5	4.3660e+00
732.5	4.3144e+00
737.5	4.3737e+00
742.5	4.3230e+00
747.5	4.5323e+00
752.5	4.8646e+00
757.5	4.9978e+00
762.5	5.1352e+00
767.5	5.2288e+00
772.5	5.2988e+00
777.5	5.3209e+00
782.5	5.2902e+00
787.5	4.7630e+00
792.5	4.1799e+00
797.5	3.9070e+00
802.5	3.8550e+00
807.5	3.9961e+00
812.5	4.2731e+00
817.5	4.6829e+00
822.5	5.0929e+00
827.5	5.2396e+00
832.5	5.5909e+00
837.5	5.6841e+00
842.5	5.7086e+00
847.5	5.6719e+00
852.5	5.9691e+00
857.5	6.1257e+00
862.5	6.8004e+00
867.5	6.9065e+00
872.5	6.5769e+00
877.5	6.2610e+00
882.5	6.1028e+00
887.5	5.5265e+00
892.5	5.5524e+00
897.5	5.9698e+00
902.5	6.0956e+00
907.5	5.3165e+00
912.5	4.5696e+00
917.5	4.3773e+00
922.5	4.3552e+00
927.5	3.8143e+00
932.5	4.1006e+00
937.5	4.7764e+00
942.5	4.4996e+00
947.5	4.4885e+00
952.5	4.5155e+00
957.5	4.3838e+00
962.5	4.3541e+00
967.5	3.8352e+00
972.5	2.9189e+00
977.5	2.1684e+00
982.5	2.1195e+00
987.5	2.1418e+00
992.5	2.3113e+00
997.5	2.5173e+00
