#time	SFR	[Msun/yr]
1147.5	1.8869e+00
1152.5	1.8812e+00
1157.5	1.8932e+00
1162.5	1.9669e+00
1167.5	2.0067e+00
1172.5	2.0613e+00
1177.5	2.0520e+00
1182.5	2.0169e+00
1187.5	1.9783e+00
1192.5	1.9705e+00
1197.5	1.8911e+00
1202.5	1.9226e+00
1207.5	1.9218e+00
1212.5	1.8840e+00
1217.5	1.8469e+00
1222.5	1.8850e+00
1227.5	1.9165e+00
1232.5	1.8773e+00
1237.5	1.9486e+00
1242.5	1.9893e+00
1247.5	1.8933e+00
1252.5	1.8548e+00
1257.5	1.8444e+00
1262.5	1.8513e+00
1267.5	1.8720e+00
1272.5	1.8949e+00
1277.5	1.8672e+00
1282.5	1.7816e+00
1287.5	1.7905e+00
1292.5	1.7605e+00
1297.5	1.7212e+00
1302.5	1.7029e+00
1307.5	1.7058e+00
1312.5	1.7873e+00
1317.5	1.9048e+00
1322.5	1.9386e+00
1327.5	1.8766e+00
1332.5	1.9596e+00
1337.5	1.9448e+00
1342.5	1.9815e+00
1347.5	2.0920e+00
1352.5	2.1229e+00
1357.5	2.2111e+00
